CustomerID,Age,Annual_Income,Spending_Score
1496,40,129264,31
1497,54,99071,37
1498,28,61002,45
1499,23,128807,90
1500,35,142611,8
1501,38,90658,40
1502,59,29852,97
1503,53,25387,93
1504,58,147571,5
1505,55,117295,28
1506,51,125935,81
1507,34,59994,87
1508,54,123412,9
1509,42,136912,2
1510,55,120414,63
1511,29,53725,96
1512,40,92682,51
1513,59,20560,31
1514,39,144210,7
1515,38,76565,30
1516,44,21312,58
1517,48,38205,3
1518,23,145882,51
1519,44,31595,56
1520,57,107566,73
1521,51,41329,10
1522,29,123678,61
1523,62,88187,50
1524,24,148509,47
1525,27,95542,90
1526,62,128237,1
1527,34,139389,94
1528,43,146688,57
1529,38,134476,38
1530,45,55645,62
1531,63,107502,79
1532,19,113382,89
1533,60,107310,70
1534,18,89619,82
1535,68,53513,65
1536,53,28749,62
1537,68,50783,56
1538,43,80645,67
1539,46,102861,17
1540,38,73175,8
1541,28,104216,60
1542,57,82709,40
1543,28,37323,81
1544,53,70762,89
1545,66,108220,62
1546,56,84222,41
1547,57,54493,12
1548,52,78328,93
1549,51,144467,89
1550,64,32213,54
1551,41,117367,89
1552,39,127832,93
1553,22,66930,11
1554,50,47713,60
1555,53,127157,68
1556,64,92723,78
1557,37,118336,46
1558,36,52583,38
1559,52,148792,61
1560,69,133197,17
1561,60,99944,66
1562,34,42369,72
1563,62,67928,36
1564,60,88950,74
1565,51,135844,7
1566,26,39510,16
1567,43,142940,14
1568,19,32120,80
1569,26,119847,25
1570,26,118575,4
1571,57,149269,29
1572,34,25295,56
1573,18,40460,6
1574,42,34963,1
1575,60,97116,39
1576,57,107822,1
1577,59,47328,63
1578,42,104629,57
1579,56,144034,67
1580,52,41605,65
1581,20,130901,65
1582,67,64813,21
1583,54,66371,30
1584,61,128241,96
1585,61,67598,33
1586,68,80776,48
1587,47,143217,22
1588,55,92258,94
1589,51,60969,54
1590,29,56912,4
1591,36,58374,87
1592,54,92302,55
1593,61,82784,44
1594,66,69882,89
1595,34,35928,12
1596,27,41274,81
1597,66,149994,79
1598,64,54416,74
1599,29,106148,99
1600,33,80998,52
1601,41,120434,93
1602,36,132696,76
1603,25,49047,65
1604,48,63356,65
1605,38,57134,10
1606,34,87042,18
1607,40,71310,47
1608,54,137604,66
1609,33,100758,49
1610,23,32363,72
1611,25,105149,22
1612,42,64563,86
1613,35,50628,26
1614,42,128162,90
1615,29,130920,9
1616,32,140953,21
1617,43,89672,95
1618,58,66246,63
1619,62,31161,6
1620,43,120993,14
1621,64,109110,33
1622,49,112438,71
1623,27,22810,24
1624,33,79860,73
1625,24,97199,75
1626,34,91688,87
1627,40,85548,51
1628,43,82363,2
1629,38,31162,15
1630,39,107858,35
1631,24,93535,36
1632,31,27219,92
1633,32,90864,39
1634,24,23621,4
1635,26,138371,64
1636,68,109792,74
1637,65,64433,6
1638,25,139998,57
1639,67,96850,30
1640,40,146344,99
1641,46,86188,74
1642,35,74951,96
1643,48,101718,67
1644,47,127116,90
1645,69,56558,15
1646,56,148938,17
1647,52,35659,91
1648,35,54413,18
1649,59,30435,19
1650,56,139200,76
1651,34,73911,88
1652,31,48067,69
1653,48,107794,24
1654,41,113823,91
1655,52,89224,48
1656,61,93225,30
1657,62,21379,15
1658,51,122547,47
1659,20,128541,44
1660,54,47624,98
1661,60,111500,27
1662,57,108427,84
1663,43,134634,64
1664,40,142507,41
1665,61,148701,96
1666,56,77745,68
1667,32,71805,5
1668,66,123915,53
1669,21,140815,8
1670,46,32516,22
1671,39,99422,7
1672,42,105843,22
1673,30,149560,46
1674,35,44843,30
1675,50,132020,16
1676,33,25912,79
1677,62,41514,5
1678,59,107359,67
1679,61,77032,23
1680,19,48797,61
1681,52,26449,74
1682,59,21725,5
1683,51,101406,23
1684,47,29304,79
1685,30,93058,82
1686,30,145555,25
1687,35,33663,8
1688,49,90320,95
1689,49,95008,21
1690,52,135920,2
1691,56,114488,22
1692,63,147418,72
1693,69,95591,87
1694,46,115044,96
1695,66,32676,72
1696,46,45192,68
1697,61,44722,64
1698,33,27446,94
1699,61,139304,19
1700,64,24725,87
1701,27,105597,82
1702,47,133073,53
1703,42,108207,93
1704,56,77632,87
1705,37,86945,97
1706,22,93741,52
1707,18,36365,47
1708,47,85792,82
1709,66,84857,54
1710,20,136409,44
1711,62,35704,97
1712,31,70575,7
1713,47,49902,92
1714,67,139641,1
1715,21,121294,63
1716,35,21195,98
1717,54,139247,39
1718,42,73517,19
1719,65,54012,31
1720,18,31415,77
1721,63,59534,24
1722,32,41686,69
1723,26,97198,87
1724,32,134514,83
1725,66,48743,65
1726,41,52161,33
1727,21,81313,59
1728,29,135994,33
1729,54,128617,32
1730,54,22402,59
1731,60,83190,92
1732,23,135184,41
1733,56,72551,12
1734,63,33275,73
1735,41,48182,11
1736,28,34915,97
1737,30,20909,19
1738,51,134110,54
1739,42,85908,57
1740,24,147337,42
1741,69,42620,98
1742,21,54112,71
1743,25,94051,31
1744,37,22431,52
1745,46,106590,2
1746,68,82175,83
1747,62,137472,38
1748,63,52624,32
1749,27,96121,10
1750,60,81264,8
1751,51,133766,90
1752,43,51958,94
1753,58,144095,75
1754,66,21695,20
1755,20,120211,20
1756,23,139502,9
1757,22,69932,72
1758,22,119323,15
1759,64,64225,98
1760,40,21403,88
1761,66,103346,97
1762,26,94391,63
1763,52,58636,91
1764,37,30839,21
1765,66,85546,5
1766,59,124634,35
1767,52,67829,85
1768,67,29230,68
1769,35,71977,48
1770,34,60232,80
1771,41,133050,95
1772,20,121307,90
1773,49,114792,62
1774,52,45651,35
1775,55,117919,70
1776,30,59963,97
1777,64,75872,21
1778,42,137776,80
1779,26,99198,39
1780,21,33739,34
1781,31,83294,15
1782,54,68356,6
1783,51,21789,66
1784,28,39420,88
1785,58,109297,56
1786,20,125902,49
1787,45,57606,92
1788,46,58640,1
1789,26,138341,65
1790,20,64135,28
1791,42,57067,20
1792,51,78420,48
1793,29,37357,72
1794,59,59851,65
1795,26,58262,90
1796,32,144745,51
1797,57,96853,43
1798,42,78643,49
1799,22,138094,25
1800,28,41534,74
1801,51,111270,76
1802,41,121433,41
1803,32,52872,71
1804,55,125737,64
1805,25,27689,61
1806,22,89103,12
1807,65,106268,81
1808,43,106310,69
1809,35,108731,14
1810,23,135869,34
1811,54,57412,48
1812,65,67734,61
1813,30,129634,81
1814,45,107793,35
1815,22,89930,65
1816,30,121838,59
1817,34,42228,36
1818,67,140627,79
1819,57,97924,19
1820,62,31319,42
1821,49,26475,69
1822,46,117091,19
1823,68,103694,39
1824,20,34728,69
1825,57,130310,52
1826,51,49545,12
1827,57,116636,83
1828,44,142971,47
1829,30,101686,76
1830,62,118750,36
1831,50,118412,63
1832,23,81756,76
1833,41,88775,82
1834,36,58699,51
1835,33,56821,43
1836,57,50615,34
1837,45,33746,97
1838,50,106457,49
1839,65,42745,18
1840,58,21245,61
1841,30,137408,57
1842,60,132143,93
1843,62,44853,5
1844,42,47632,89
1845,59,32856,24
1846,53,76893,93
1847,44,90641,64
1848,55,121226,59
1849,24,88049,38
1850,22,78182,33
1851,60,22801,10
1852,62,117881,37
1853,68,99431,97
1854,48,59749,87
1855,40,93757,11
1856,59,75654,24
1857,27,91574,88
1858,49,117567,71
1859,60,75381,21
1860,47,78601,20
1861,56,35082,10
1862,48,34648,89
1863,35,20364,47
1864,53,54568,47
1865,19,99646,15
1866,31,91494,44
1867,30,94632,62
1868,46,27436,6
1869,29,106713,66
1870,56,46754,76
1871,19,80194,4
1872,49,44544,23
1873,30,80180,13
1874,63,83295,81
1875,44,32638,31
1876,66,85715,16
1877,58,89409,41
1878,34,148479,90
1879,57,138648,92
1880,48,103106,1
1881,51,148782,12
1882,41,146839,56
1883,62,133759,50
1884,52,37157,20
1885,65,65565,66
1886,23,89996,36
1887,36,133620,79
1888,47,85888,38
1889,24,76095,22
1890,27,84947,61
1891,58,107122,50
1892,49,90880,96
1893,51,24507,59
1894,45,123134,20
1895,32,63988,36
1896,47,118421,97
1897,54,36865,15
1898,46,122591,62
1899,39,149614,3
1900,21,47213,93
1901,37,75954,91
1902,49,77450,5
1903,53,24477,56
1904,67,82222,31
1905,21,26533,86
1906,44,69395,35
1907,34,145512,71
1908,29,43396,70
1909,39,32755,26
1910,34,20865,1
1911,27,31173,83
1912,18,78905,7
1913,39,58097,36
1914,43,53371,76
1915,35,124060,84
1916,67,31254,87
1917,31,24018,25
1918,64,25192,94
1919,46,22015,59
1920,29,128154,61
1921,53,88916,29
1922,52,48343,95
1923,69,89306,18
1924,29,25829,41
1925,24,54381,19
1926,46,131451,4
1927,28,101081,65
1928,50,38263,41
1929,23,123676,15
1930,64,73260,54
1931,32,63306,64
1932,49,111211,72
1933,68,78418,15
1934,28,110898,79
1935,40,20148,50
1936,43,21754,22
1937,51,46745,18
1938,63,92914,80
1939,51,131895,2
1940,46,75833,36
1941,21,40140,20
1942,34,94907,16
1943,52,80653,67
1944,30,112535,30
1945,58,81521,55
1946,56,98315,66
1947,32,51075,99
1948,46,50697,26
1949,46,143804,57
1950,28,74544,69
1951,69,29795,2
1952,49,84555,56
1953,19,72204,84
1954,64,123996,62
1955,31,89754,34
1956,37,84860,98
1957,39,123107,56
1958,28,71529,55
1959,44,31672,20
1960,20,74238,50
1961,34,116578,25
1962,61,55950,84
1963,45,31009,25
1964,46,67096,53
1965,38,39544,14
1966,64,75728,60
1967,33,49381,43
1968,54,147769,62
1969,37,45287,76
1970,23,84610,69
1971,36,88122,63
1972,22,88184,2
1973,20,60081,54
1974,18,103637,16
1975,55,65312,55
1976,32,107228,94
1977,51,92943,43
1978,52,102790,61
1979,66,100770,38
1980,42,72726,45
1981,41,42211,51
1982,29,49480,42
1983,35,67780,24
1984,32,77138,30
1985,61,110382,37
1986,33,62503,53
1987,44,77893,63
1988,25,66193,11
1989,63,134002,78
1990,42,147543,23
1991,34,81358,80
1992,46,100857,50
1993,25,98182,85
1994,32,140457,55
1995,44,42117,55
1996,63,148333,4
1997,67,79056,97
1998,69,137928,54
1999,24,78706,61
2000,20,90429,78
2001,46,29476,83
2002,61,102806,5
2003,41,75006,95
2004,20,107238,18
2005,37,136946,44
2006,63,89918,31
2007,32,83155,94
2008,42,87321,21
2009,47,65798,47
2010,31,97271,30
2011,24,50177,55
2012,34,116248,68
2013,61,148022,69
2014,37,142415,41
2015,53,102215,45
2016,26,63013,74
2017,55,120901,91
2018,65,102600,80
2019,39,116099,30
2020,19,139578,77
2021,41,73450,85
2022,25,118628,45
2023,28,67928,45
2024,30,142640,79
2025,34,112403,84
2026,25,65382,84
2027,38,119290,45
2028,35,105038,55
2029,47,20760,59
2030,35,44142,5
2031,63,130189,32
2032,64,127532,6
2033,48,37290,94
2034,55,91035,26
2035,49,20364,37
2036,28,76921,13
2037,62,39797,93
2038,42,126331,69
2039,50,52535,25
2040,55,66300,13
2041,58,67176,88
2042,25,36105,95
2043,28,27939,20
2044,39,99472,72
2045,68,62029,60
2046,41,35863,73
2047,58,98097,21
2048,34,30447,61
2049,29,116160,84
2050,63,66940,79
2051,49,130182,26
2052,32,97947,54
2053,33,105001,42
2054,39,123752,11
2055,45,39642,37
2056,37,116798,11
2057,50,115899,27
2058,27,87643,94
2059,57,27928,83
2060,49,68002,34
2061,67,104853,38
2062,50,134614,61
2063,19,137517,87
2064,50,45017,53
2065,50,99064,65
2066,58,139694,3
2067,30,33313,67
2068,47,21559,28
2069,50,70893,14
2070,30,35167,52
2071,69,100879,30
2072,43,58598,58
2073,39,27523,54
2074,56,69777,69
2075,19,48439,15
2076,55,136378,38
2077,56,101060,78
2078,43,33285,14
2079,63,30973,57
2080,67,142970,59
2081,32,42694,8
2082,51,55774,72
2083,59,24302,19
2084,61,135776,32
2085,66,42391,95
2086,57,24611,29
2087,28,29372,41
2088,20,44312,75
2089,23,34080,45
2090,26,100618,13
2091,23,132945,27
2092,26,128397,19
2093,56,116213,26
2094,48,40874,53
2095,49,82537,51
2096,58,93914,37
2097,67,21597,9
2098,29,31600,92
2099,25,23747,96
2100,25,99415,52
2101,67,137358,54
2102,45,98553,3
2103,37,44815,96
2104,64,104500,69
2105,24,114348,8
2106,28,125736,14
2107,37,44714,3
2108,33,38890,24
2109,21,81509,13
2110,23,81824,43
2111,39,24725,29
2112,43,63205,72
2113,20,40684,51
2114,58,111861,42
2115,59,77911,31
2116,31,118078,63
2117,28,131573,26
2118,35,33092,18
2119,29,115918,82
2120,40,59770,57
2121,29,45457,7
2122,30,91667,48
2123,42,131565,80
2124,62,110751,60
2125,68,82894,33
2126,36,81305,3
2127,63,32612,4
2128,53,122841,4
2129,62,98627,42
2130,25,120639,9
2131,46,57089,51
2132,49,115295,17
2133,68,131558,17
2134,61,72137,97
2135,35,20559,20
2136,23,86249,14
2137,35,57361,22
2138,36,100720,52
2139,39,35261,27
2140,54,40372,43
2141,49,75355,3
2142,58,117676,88
2143,20,118560,94
2144,45,77920,8
2145,27,132878,86
2146,68,52544,89
2147,52,20037,10
2148,46,63032,29
2149,32,98233,40
2150,50,61420,65
2151,24,134234,21
2152,29,117243,24
2153,66,111552,73
2154,47,149380,60
2155,38,147358,26
2156,48,54600,9
2157,41,68285,20
2158,37,82008,56
2159,54,109520,99
2160,21,25167,36
2161,45,146279,36
2162,61,20432,73
2163,37,89687,22
2164,41,133216,1
2165,67,91947,69
2166,66,116324,73
2167,68,70903,37
2168,49,112159,83
2169,58,74149,72
2170,53,107640,96
2171,51,76768,13
2172,53,80184,84
2173,19,85792,43
2174,32,53439,37
2175,51,53257,94
2176,53,125193,74
2177,23,64674,95
2178,56,71248,25
2179,59,103602,93
2180,68,65371,88
2181,68,118282,21
2182,29,87996,41
2183,20,57297,73
2184,62,74273,42
2185,35,81256,42
2186,57,54743,2
2187,38,88752,68
2188,32,99803,8
2189,50,95117,96
2190,52,90051,61
2191,43,42076,14
2192,25,130352,77
2193,53,95312,21
2194,65,139627,24
2195,47,107483,50
2196,40,22963,82
2197,59,139217,45
2198,61,92322,64
2199,31,33866,64
2200,31,124504,26
2201,19,52305,32
2202,54,82403,57
2203,22,102896,53
2204,55,125649,33
2205,62,146244,52
2206,58,52813,95
2207,64,86729,18
2208,31,80686,35
2209,56,24512,12
2210,42,139631,51
2211,37,42666,89
2212,19,36630,95
2213,56,137907,10
2214,23,147205,52
2215,34,94519,34
2216,42,20636,67
2217,45,23775,39
2218,19,87957,8
2219,52,84591,96
2220,54,98561,29
2221,22,94816,22
2222,18,122487,84
2223,57,31351,70
2224,29,135400,61
2225,53,140533,43
2226,62,123627,49
2227,40,75184,29
2228,64,148381,81
2229,48,131192,31
2230,28,115707,53
2231,27,89180,34
2232,20,101678,38
2233,31,93309,57
2234,33,114002,4
2235,27,30778,2
2236,46,32501,12
2237,27,132713,35
2238,29,22108,70
2239,47,114905,72
2240,58,56382,21
2241,18,111354,61
2242,22,95787,35
2243,37,43341,48
2244,25,97214,15
2245,60,34367,71
2246,29,139967,15
2247,18,115208,6
2248,37,89868,81
2249,45,32002,68
2250,60,148180,22
2251,54,105820,32
2252,64,79949,22
2253,54,35700,27
2254,29,99305,15
2255,54,82543,44
2256,66,49318,86
2257,66,109859,92
2258,61,47610,9
2259,45,92499,34
2260,64,139256,73
2261,32,93374,15
2262,23,85226,62
2263,61,65167,45
2264,37,97779,84
2265,67,47939,72
2266,31,81365,58
2267,19,87381,92
2268,26,66710,19
2269,54,36766,16
2270,37,122416,75
2271,43,32780,8
2272,46,68458,33
2273,18,76221,74
2274,52,138498,18
2275,23,128392,35
2276,54,21509,43
2277,22,109493,50
2278,50,130708,3
2279,66,54346,91
2280,68,102799,59
2281,31,136850,28
2282,29,66874,46
2283,59,46148,64
2284,37,51533,70
2285,67,128144,47
2286,41,142402,14
2287,60,98467,7
2288,51,21359,74
2289,42,139119,79
2290,67,110068,31
2291,46,80313,93
2292,56,40344,81
2293,48,138499,51
2294,64,89778,29
2295,60,40601,15
2296,67,134768,90
2297,40,39116,76
2298,61,76985,25
2299,55,121013,61
2300,37,137110,41
2301,40,138329,69
2302,62,50782,4
2303,69,131095,57
2304,33,69819,31
2305,67,104416,3
2306,59,89035,67
2307,25,117123,90
2308,67,64458,50
2309,38,111556,17
2310,18,144225,60
2311,25,28080,74
2312,46,108743,66
2313,49,53957,88
2314,55,33908,75
2315,22,116188,24
2316,64,115880,99
2317,39,141292,87
2318,64,110570,32
2319,51,111324,87
2320,18,98287,98
2321,43,143791,19
2322,60,67482,66
2323,27,119329,60
2324,47,142473,66
2325,67,145291,15
2326,35,118375,85
2327,34,58314,35
2328,43,120989,69
2329,25,94921,27
2330,64,142060,88
2331,57,103768,7
2332,66,128880,6
2333,29,120326,33
2334,44,35831,58
2335,25,141026,49
2336,42,40125,17
2337,63,82451,42
2338,21,65708,94
2339,50,37682,72
2340,18,122406,40
2341,36,102824,46
2342,48,55794,71
2343,33,79372,70
2344,31,59477,68
2345,65,73863,1
2346,22,109941,79
2347,58,58737,95
2348,43,22620,89
2349,45,120950,97
2350,19,123169,52
2351,67,142033,35
2352,23,55057,69
2353,26,60138,5
2354,50,99390,17
2355,58,73024,53
2356,42,29677,52
2357,65,64111,14
2358,30,44074,29
2359,26,37824,8
2360,30,20765,98
2361,48,65439,1
2362,58,145318,29
2363,28,117151,36
2364,21,68926,51
2365,51,56860,37
2366,55,32975,93
2367,63,94877,69
2368,21,113677,53
2369,55,97870,96
2370,36,134381,52
2371,23,101371,88
2372,51,46548,83
2373,35,120970,12
2374,30,110575,52
2375,58,118066,1
2376,40,58736,7
2377,36,81562,17
2378,62,60409,98
2379,28,104101,43
2380,18,29834,71
2381,41,122192,17
2382,24,20840,59
2383,42,99409,3
2384,38,51568,29
2385,32,30846,22
2386,18,25899,38
2387,29,106038,54
2388,24,86101,93
2389,32,58773,50
2390,38,149789,69
2391,36,127460,30
2392,46,128778,23
2393,42,94723,85
2394,50,92762,90
2395,66,127683,47
2396,49,124194,21
2397,66,131417,20
2398,52,24311,23
2399,61,129750,68
2400,55,76888,21
2401,43,61616,21
2402,28,72134,1
2403,52,111225,15
2404,25,26083,17
2405,63,32598,51
2406,31,102476,63
2407,27,137707,14
2408,19,112416,59
2409,63,22580,83
2410,26,142834,50
2411,20,132148,34
2412,38,77395,6
2413,43,62321,49
2414,25,29386,6
2415,65,73171,69
2416,19,39522,7
2417,23,85532,97
2418,45,111760,77
2419,46,34635,51
2420,43,20671,1
2421,42,53545,13
2422,29,74079,43
2423,22,46855,27
2424,51,55790,71
2425,65,71012,3
2426,54,137827,58
2427,32,132121,89
2428,61,149051,97
2429,53,34260,17
2430,32,85139,45
2431,60,21074,78
2432,65,62676,58
2433,40,29475,56
2434,23,98414,54
2435,63,35120,87
2436,67,43147,88
2437,61,21986,29
2438,60,129129,54
2439,62,52430,27
2440,38,127497,45
2441,40,75479,87
2442,60,102966,31
2443,33,22176,36
2444,64,104258,81
2445,32,128351,61
2446,42,135188,37
2447,53,104153,67
2448,28,81918,36
2449,68,148570,5
2450,32,47115,46
2451,21,122912,79
2452,38,97442,52
2453,30,60002,49
2454,39,77124,6
2455,36,26610,10
2456,51,128828,96
2457,31,69752,23
2458,21,148416,17
2459,65,98947,84
2460,69,138972,44
2461,63,94716,41
2462,44,67993,15
2463,46,30073,44
2464,64,57251,58
2465,45,116496,86
2466,52,91437,50
2467,25,58897,52
2468,33,70906,70
2469,59,71616,68
2470,53,128719,63
2471,47,24482,58
2472,35,127990,23
2473,19,110964,44
2474,66,92936,83
2475,30,59574,95
2476,21,143331,44
2477,43,63284,52
2478,42,92932,67
2479,47,27338,28
2480,28,62718,67
2481,24,32500,78
2482,48,31545,18
2483,61,81480,27
2484,27,25241,51
2485,56,109314,60
2486,30,42821,74
2487,48,24695,49
2488,24,97066,15
2489,66,132616,83
2490,59,137276,73
2491,59,34318,68
2492,53,70934,15
2493,37,42331,51
2494,21,141282,48
2495,24,72672,72
2496,18,111891,1
2497,61,96860,7
2498,62,113685,53
2499,59,88754,31
2500,64,105677,18
2501,30,122320,12
2502,39,22837,48
2503,38,145261,30
2504,39,140688,97
2505,45,134616,7
2506,26,125338,92
2507,43,60077,3
2508,26,99915,63
2509,32,24239,6
2510,27,130432,95
2511,41,106348,15
2512,59,49669,71
2513,25,68624,43
2514,41,95147,94
2515,33,24150,91
2516,66,144210,81
2517,43,31109,18
2518,44,119750,22
2519,54,46016,61
